bank_seed_id,source_id,measurement_name,family,source,definition_or_description,input_requirements,units,implementation_status,implementation_module,formula_version,validation_status,computational_cost,availability,calculation_policy,temporal_scope,analytical_role,decision_eligibility,objectivity,calibration_state,bank_note
DCL-SEED-0054,E08-IMP-0054,ema_10,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0055,E08-IMP-0055,close_vs_sma_10,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0056,E08-IMP-0056,close_vs_ema_10,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0057,E08-IMP-0057,sma_20,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0058,E08-IMP-0058,ema_20,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0059,E08-IMP-0059,close_vs_sma_20,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0060,E08-IMP-0060,close_vs_ema_20,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0061,E08-IMP-0061,sma_50,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0062,E08-IMP-0062,ema_50,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0063,E08-IMP-0063,close_vs_sma_50,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0064,E08-IMP-0064,close_vs_ema_50,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0065,E08-IMP-0065,sma_100,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0066,E08-IMP-0066,ema_100,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0067,E08-IMP-0067,close_vs_sma_100,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0068,E08-IMP-0068,close_vs_ema_100,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0069,E08-IMP-0069,sma_200,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0070,E08-IMP-0070,ema_200,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0071,E08-IMP-0071,close_vs_sma_200,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0072,E08-IMP-0072,close_vs_ema_200,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0073,E08-IMP-0073,roc_3,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0074,E08-IMP-0074,roc_5,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0075,E08-IMP-0075,roc_10,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0076,E08-IMP-0076,roc_14,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0077,E08-IMP-0077,roc_20,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0078,E08-IMP-0078,roc_50,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0079,E08-IMP-0079,rsi_7,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0080,E08-IMP-0080,rsi_14,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0081,E08-IMP-0081,rsi_21,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0082,E08-IMP-0082,macd_line,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0083,E08-IMP-0083,macd_signal,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0084,E08-IMP-0084,macd_histogram,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,price_or_price_derived,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0085,E08-IMP-0085,ppo_line,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0086,E08-IMP-0086,ppo_signal,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0087,E08-IMP-0087,ppo_histogram,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0088,E08-IMP-0088,stochastic_k_14,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0089,E08-IMP-0089,stochastic_d_14,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0090,E08-IMP-0090,williams_r_14,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0091,E08-IMP-0091,cci_20,MOMENTUM,LEGACY_ENGINE08,Momentum or oscillator measurement,OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0092,E08-IMP-0092,plus_di_14,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0093,E08-IMP-0093,minus_di_14,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0094,E08-IMP-0094,adx_14,TREND,LEGACY_ENGINE08,"Trend level, alignment, strength, or distance measurement",OHLCV,index_or_percent,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0095,E08-IMP-0095,bollinger_mid_20,VOLATILITY,LEGACY_ENGINE08,"Volatility, range, or dispersion measurement",OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0096,E08-IMP-0096,bollinger_upper_20,VOLATILITY,LEGACY_ENGINE08,"Volatility, range, or dispersion measurement",OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0097,E08-IMP-0097,bollinger_lower_20,PRICE_RETURN,LEGACY_ENGINE08,"Price, return, gap, or price-location measurement",OHLCV,binary,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,"Keep calculation; correct legacy metadata to family=VOLATILITY, units=price_or_price_derived."
DCL-SEED-0098,E08-IMP-0098,bollinger_width_20,VOLATILITY,LEGACY_ENGINE08,"Volatility, range, or dispersion measurement",OHLCV,dimensionless_or_native,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0099,E08-IMP-0099,bollinger_percent_b_20,VOLATILITY,LEGACY_ENGINE08,"Volatility, range, or dispersion measurement",OHLCV,ratio,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0100,E08-IMP-0100,dollar_volume,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,shares_or_currency,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0101,E08-IMP-0101,volume_mean_5,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,shares_or_currency,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0102,E08-IMP-0102,volume_median_5,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,shares_or_currency,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0103,E08-IMP-0103,relative_volume_mean_5,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,ratio,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0104,E08-IMP-0104,relative_volume_median_5,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,ratio,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0105,E08-IMP-0105,volume_zscore_5,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,shares_or_currency,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0106,E08-IMP-0106,volume_mean_10,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,shares_or_currency,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
DCL-SEED-0107,E08-IMP-0107,volume_median_10,VOLUME_LIQUIDITY,LEGACY_ENGINE08,"Volume, money-flow, VWAP, or liquidity measurement",OHLCV,shares_or_currency,IMPLEMENTED,src/indicators.py,0.1,SMOKE_TESTED,LOW_TO_MEDIUM,AVAILABLE_NOW,BASELINE,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,CALIBRATION_ACTIVE,Keep as a deterministic Data-Intake measurement with governed formula/version and provenance.
